rssi1,rssi2,rssi3,rssi4,location
-42.613750269753886,-48.408832401796026,-33.375897913702374,-46.75378780700442,32
-42.466666737823154,-49.97161681723486,-33.34679395320599,-46.834805866712465,32
-42.42841520035115,-50.270282241205145,-33.30279233722775,-46.89709717792602,32
-42.39737452669982,-51.63204810693752,-33.43894821122717,-46.94717717772941,32
-42.371250679973684,-51.855344632004034,-33.43489433759613,-47.86584711827038,32
-42.054344718692974,-52.019134471139324,-33.431687459985895,-48.81857320411827,32
-42.02315093057393,-52.26760638217567,-33.429468808972615,-48.93354602007141,32
-41.345585604234905,-52.34571994305089,-33.42811932486295,-48.993696386484416,32
-41.30930484154625,-52.626458708245586,-33.42748459132182,-48.78267511775228,32
-41.279195673890875,-52.70354139486567,-33.42742556053744,-48.16797760007331,32
-40.576638613138925,-53.97857783787361,-33.42782751092842,-48.13087596397588,32
-39.83191267842396,-54.1103415829828,-33.42859837887964,-48.10241962207606,32
-39.76805514530244,-55.25065479595741,-33.429664844348075,-48.07890346905482,32
-39.718894490809255,-55.378258899220825,-33.93738138910018,-48.05875354802286,32
-39.67748278602361,-55.4810641086504,-33.94429286650466,-47.25566545183696,32
-39.64156076709166,-55.56725018926849,-34.6011273586686,-46.305476529582734,32
-38.85843697892627,-55.64124890410219,-34.63030634656902,-46.17153592100849,32
-38.79815584130648,-55.70594840424351,-34.65677848005091,-45.22331578483963,32
-38.748150711665836,-56.69067849009707,-34.68096547315637,-45.10322866750159,32
-38.704361594837295,-56.76589130315207,-34.703214902862676,-44.18270143066372,32
-38.6655200068679,-57.701329626245226,-35.45545349688325,-44.068346261734995,32
-38.63068254489432,-57.777531864709175,-35.50360304889308,-43.16129048745574,32
-38.59914048511891,-57.87908706085511,-35.54575473878895,-43.05145978737933,32
-38.57035202178941,-57.929018734925265,-35.58301195325818,-42.153983753415474,32
-38.54389538968237,-57.967387718688755,-35.61626489721875,-41.19063495072735,32
-38.51943667523338,-57.98690351619984,-35.646203966067915,-41.06533248233552,32
-37.71907459653083,-58.01216865479074,-35.67336552564161,-40.15314331619507,32
-37.67424532462191,-57.60326164706484,-36.45954440487728,-40.04201885509477,32
-37.634743957498365,-57.111132466534364,-37.28749412257859,-39.96828439485851,32
-36.81461662536778,-57.031632203582426,-37.37967821729849,-39.943528619102224,32
-36.743124775912065,-56.38949564273829,-38.23745789871398,-39.92234833430101,32
-36.68331505108979,-55.54042787326842,-38.34077746558472,-40.23037025001369,32
-36.630920322009366,-54.64046653771475,-38.41852198895958,-40.871589173259366,32
-36.58443307859423,-54.50509894974833,-38.480248138604225,-42.08150130444304,32
-36.54272855573688,-53.33522682742157,-38.531057824387815,-42.2171656689871,32
-36.5049622519115,-51.99506439379014,-38.573991889544395,-42.31392329770589,32
-36.470489650102365,-50.46806414373492,-38.611003348345115,-42.38954831470234,32
-36.41172007105728,-48.83304260832965,-38.6434170534571,-42.7267520384795,32
-36.41087984030251,-48.21068739075663,-38.6721703135834,-42.63800019747199,32
-36.40281678737068,-46.598470364480114,-38.70832628251275,-42.66490977106598,32
-36.52540257763891,-46.03720407958697,-38.70337345383186,-42.676913181478106,32
-53.0,-39.0,-46.0,-54.0,33
-52.41343484427488,-39.0,-45.42307480927588,-54.0,33
-52.38900283726458,-39.0,-45.398685110821184,-54.57399087214938,33
-52.370510235521394,-39.0,-45.55753175818799,-54.59691885452679,33
-52.35574464641224,-39.0,-46.14312613157194,-54.61429285805624,33
-52.56044169315808,-39.0,-46.16360388136642,-54.62825010247008,33
-53.14154637631688,-39.0,-46.181484695214685,-55.22848269059594,33
-54.06857198368011,-39.0,-46.197410043396395,-55.2428277042535,33
-54.867543428264476,-39.0,-46.211794976642864,-55.25536010773881,33
-54.7110100286705,-39.0,-46.22492788255735,-55.175468813821944,33
-54.463584486990555,-39.0,-46.23701912237782,-55.152665232014044,33
-54.47219607292207,-39.0,-46.87839905455065,-54.8474573468492,33
-54.63302871187244,-39.0,-46.89032052469643,-54.21837382921821,33
-54.65874340574093,-39.0,-47.57088192249067,-54.19647128907434,33
-54.679939497550464,-39.0,-48.311511620462355,-54.178222692739496,33
-54.697938822161525,-39.0,-48.37531170497929,-54.18537215565591,33
-52.8827395848361,-43.294826397985915,-48.14342824754632,-52.4770820435149,33
-51.65928897067773,-45.24235442248341,-47.66772861292041,-52.06513848935318,33
-49.910782822020444,-45.325621206513844,-47.65768937875312,-51.9577319393991,33
-48.30561510312216,-45.47960136746532,-47.64629681793556,-51.866953063490314,33
-46.685916487170694,-45.43993804007804,-47.63373494904364,-50.894155278607826,33
-45.171809052230195,-45.422752463004926,-47.62079808515605,-50.44885085863282,33
-44.37225920831396,-45.41700261694914,-47.60787603173627,-50.42050129913283,33
-44.044188242100304,-46.63469055705194,-47.59516610011047,-50.33406863316145,33
-43.777790152843,-47.834236855715865,-46.861520516050405,-50.282191899078335,33
-42.14185573925623,-49.06490298566987,-46.83427817166875,-50.78085100669459,33
-41.8839116183076,-49.44555338722228,-45.78260473801025,-50.796703701835206,33
-40.449669541838325,-50.75011660902676,-45.64756378969082,-51.806503321514015,33
-39.06684998951102,-50.89811350865949,-44.29737472484259,-52.90875545949751,33
-38.79449395330486,-51.0060081566699,-42.7868402171757,-53.054533253760326,33
-38.5928031600218,-51.094938194426405,-42.48175369094198,-54.109337413538825,33
-38.434501883913924,-52.23826857553128,-41.1149451298078,-54.249393695308385,33
-38.30565089661311,-52.37492841431101,-40.87154170337389,-55.2447543935971,33
-38.19797031960086,-53.74219557506606,-39.64128689673154,-55.38011661018818,33
-38.10615778169162,-55.048289464483354,-39.43632895976497,-56.33377663961408,33
-38.026624363485325,-55.251561806637,-39.30204673318625,-57.317895458143745,33
-37.09298576311306,-55.40241323462369,-38.23245259355665,-57.45825404256678,33
-37.00749614527521,-55.5216638978616,-38.07999999073558,-57.574934081071454,33
-36.937128952744914,-56.60048348890418,-37.071688198490655,-57.627800233884805,33
-36.87708806542365,-56.74032766412764,-36.92664323571045,-57.66600215986949,33
-36.82528355739353,-56.84419229445505,-36.820702044708995,-57.86923068844862,33
-36.78007774134413,-56.90698812036685,-36.736978565907016,-57.88273843822805,33
-36.74021609784669,-56.952218755980056,-35.84611574704328,-57.89520488739885,33
-35.91399313116978,-56.98721558028108,-35.74571169464578,-57.33920268406484,33
-35.86045756639761,-56.80647141957367,-34.86261863435333,-57.3050517306643,33
-35.81734791776177,-56.494270741404115,-34.753023799518616,-56.22442522706418,33
-35.778732060164074,-56.46702067127442,-33.87307377043228,-56.17287954508553,33
-35.744006387208316,-55.91080083026454,-33.7598362587373,-55.12182366343292,33
-35.712573233960704,-55.82935940314047,-32.88275574193961,-54.059099080044696,33
-35.683922484290854,-55.063309936145686,-32.769906412672526,-53.88167115315106,33
-35.657635953279616,-54.99568134590166,-32.68796085085411,-52.83070962484689,33
-35.63337402381536,-54.940530002611865,-32.6231093891479,-51.776014854946354,33
-34.82673632130523,-54.892531853367664,-32.56972816755279,-50.73122932919402,33
-34.78330742075048,-54.850043007265185,-32.524536784867614,-49.70448233223546,33
-34.746266568498186,-54.811942751608996,-32.45593196428595,-48.39911676855844,33
-34.71121750063491,-54.777429495146514,-32.5409966556219,-48.199957094835355,33
-34.67835592413021,-54.745907997531475,-32.530086397215534,-47.047334377254515,33
-34.64760797963864,-53.92103501779853,-33.18366679897997,-46.89205441818309,33
-34.61881647152312,-53.85812020916211,-33.1978684240326,-45.83476840362851,33
-34.59180654007714,-53.80676355988933,-33.97923114419421,-45.6881224698137,33
-34.56640962606772,-53.76056677189434,-34.00541967331628,-44.69640790963647,33
-34.54247163889005,-53.718833047364065,-34.85499486141117,-44.560572027710805,33
-34.48328754876464,-53.680908422798296,-34.920571129367715,-44.46452733114754,33
-34.601924423418346,-53.64623732731359,-34.97263727503781,-44.39079586730681,33
-34.602764060111134,-52.80640629679107,-35.01757148958218,-44.33144726005079,33
-34.92151209426334,-52.74415594915755,-35.057239828494794,-44.282088179817336,33
-34.91503709454602,-51.889166361166744,-35.092834749554996,-44.240038031453345,33
-34.912197485207614,-51.79571024942584,-35.125169920112405,-44.199966993477574,33
-34.91181353774589,-50.66388061559759,-35.154828114945396,-44.1914261528684,33
-35.47299109815283,-49.3430302916766,-35.18224263871607,-44.1805983531605,33
-36.11011729086966,-47.88996799331371,-35.20774539804341,-44.169734107775746,33
-36.826922172652544,-47.60851817717988,-35.231596880849565,-44.15951675335881,33
-36.88273170104065,-46.13151183337785,-35.25400569673165,-44.150128464803814,33
-37.67820926399566,-45.8210333049024,-35.275141786041054,-44.141574601309905,33
-37.75653814209168,-44.50852200430337,-35.29514562682261,-44.133798269117406,33
-38.60088350548385,-44.2147416215685,-35.31413482209515,-43.8604814570249,33
-38.69746802316875,-42.94290580988455,-35.3322089204252,-43.829463388166644,33
-39.57049150680901,-41.69509033336825,-35.349453013809715,-43.80220058326582,33
-40.7099883503298,-40.49798566149047,-35.36594046999373,-43.77795109140071,33
-41.84903997317498,-40.278732631444285,-35.38173503966874,-43.756174684989226,33
-42.98034116923119,-40.130141448870944,-35.39689250410302,-43.73646211939208,33
-44.09556460247018,-40.01853695314397,-35.411461979486006,-43.71849543816723,33
-44.28984662328587,-39.93021461785887,-35.50266071834451,-43.70202274702517,33
-44.424923036450544,-39.02863137711133,-35.485897976229225,-43.68684123936129,33
-44.5285986663532,-38.93161949426184,-35.3697554430495,-43.67278535761232,33
-44.61209182391928,-38.85685223745594,-35.373897642189824,-43.783680385997464,33
-44.68161511104079,-38.79548157294315,-35.37955119208378,-44.180746603302616,33
-45.59368904365325,-38.74376167901064,-35.38537739950859,-44.774918891991696,33
-46.519799494298525,-38.69927731912971,-35.39090117679998,-45.476819662061885,33
-47.475980330805875,-38.660391607628924,-35.3959570339453,-46.29439952112313,33
-47.6220139710661,-38.62594957026237,-35.5500680505951,-47.23273227697797,33
-48.55651628858571,-38.59510897767633,-35.880999922185545,-47.37519750552443,33
-49.50767606492511,-38.567238644448494,-35.923188925367384,-48.316413501607336,33
-50.87119752866749,-38.54185454019589,-35.96019232412245,-48.44908662068198,33
-52.51026526093777,-38.47520204448631,-35.99280278634681,-48.542402829851106,33
-54.14624731189806,-38.83262531543048,-36.021774806408274,-48.613560693051106,33
-54.514276790076615,-38.84748507810929,-36.047727196160636,-48.6706100644346,33
-54.69603583779632,-39.7196811666607,-36.07115265497419,-48.71794557117334,33
-55.14031992593039,-39.74145765466075,-36.09244283782765,-48.76668375434598,33
-55.44483040638837,-40.88660711666323,-36.78538572345493,-48.778570387056384,33
-55.66968872055473,-40.9546395118994,-36.8095477471773,-48.61959721601858,33
-55.822756540990696,-42.04196554378372,-37.523100359788984,-48.62974315958859,33
-55.92075674066087,-42.18950374284,-37.56245380192212,-48.16628037333384,33
-55.99473701395862,-42.229139234203956,-38.622234588324375,-48.15605283443609,33
-56.053758754959865,-42.52032376156672,-38.70370790080566,-47.47891803083963,33
-56.10219353578306,-42.593669759944596,-39.713671865734376,-47.43698959382692,33
-56.1427670316353,-42.798470424472384,-40.73829421441047,-47.404118253525525,33
-56.177306802471755,-42.87473603400757,-40.876029982492206,-47.36740187167246,33
-56.20709375976274,-43.26254218613496,-42.130464068891094,-47.365536411352075,33
-56.23305741441571,-44.11815959852094,-42.297591883228314,-47.74774045508311,33
-56.25589165225097,-44.220023667833374,-43.95209929067232,-47.76098771114645,33
-56.27612678868183,-45.05733565964084,-44.199366124771025,-48.757362174761106,33
-56.29417624932764,-45.145711119235585,-45.90530057518488,-49.772924927567644,33
-56.063294957406654,-45.210878741420764,-47.50333342383498,-49.87369267160473,33
-55.62131508212448,-45.26190383515334,-47.75200834606606,-50.93730876487586,33
-54.95291156311672,-45.3035177717192,-47.9273157090641,-51.1295711542279,33
-54.91604591379553,-45.37346535382333,-48.06301401848028,-51.21394961004037,33
-54.205951197242335,-45.31339435199529,-48.17322976218513,-50.95312659439765,33
-53.391804951478875,-45.315187979540745,-48.265632909037635,-50.522340252427,33
-53.28718468142685,-45.317044565712365,-48.34491268729487,-49.524589946073725,33
-52.4369862403579,-45.43243876974916,-48.571533083897556,-49.38665164685648,33
-52.314608805372934,-45.463721648256204,-48.63020974514904,-48.052885995100496,33
-52.23062417026091,-45.72997399816644,-48.790296171081955,-47.814722970895126,33
-52.16124140334253,-46.42819788197737,-48.73437169786983,-47.69440669234808,33
-51.303846782191776,-47.171226618814835,-48.776915343893236,-47.59820054346397,33
-51.21572902254097,-47.23497992497192,-48.388801974461835,-47.518114179639745,33
-50.34569101120652,-48.00737560846821,-47.800591993253164,-47.44960421539699,33
-49.23087893512472,-48.07356129104608,-47.72969510498508,-47.389814944712406,33
-47.905371681572475,-48.12397504383707,-47.69848753752858,-46.86638053224821,33
-47.67060885535703,-48.16516428746008,-46.93492916524161,-46.80068627086056,33
-46.470874900973605,-48.200116625398294,-46.852666480277115,-47.08366278768786,33
-45.29653768922046,-48.23056861129379,-46.78896778925352,-47.51605868228003,33
-45.07245588398836,-48.25761599441362,-46.695896164142084,-48.24976855355813,33
-43.99729205480617,-49.05407135029195,-46.71220777771804,-48.32284794431686,33
-42.90081216114158,-49.10212790762917,-46.683928197778464,-48.3790854753892,33
-42.69255780333701,-49.94492934305836,-46.661669153339844,-48.42524903575556,33
-41.66975633423028,-50.03054340582278,-46.64405527324703,-48.46446743876127,33
-41.50084841764092,-50.102118150158105,-47.29429152336432,-48.49858448171609,33
-40.534060050567795,-50.16382245685907,-47.30202325972273,-49.35143007808232,33
-40.38473027720484,-50.21795760958491,-48.04870040745998,-49.42188040389908,33
-40.277357703379906,-50.26611282701456,-48.07742237739209,-50.320620435776306,33
-40.191326419208664,-51.11803758172054,-48.13263418709987,-50.42893867206021,33
-40.11999248699265,-51.19251488050465,-48.12675858064982,-51.35080242348256,33
-40.05934047580027,-52.34282253039557,-47.9252132384225,-51.47243008982615,33
-39.20312471233777,-52.462213822061194,-47.91008914699287,-52.381404115242205,33
-39.12416261270553,-53.531732939110924,-47.228259188593654,-52.49729825372634,33
-39.06184360054712,-53.65251927365953,-47.19656330783551,-53.39273149086986,33
-39.007722254660194,-53.74615521747588,-46.31046600295478,-53.50591626893143,33
-38.1624061031153,-53.82272087585081,-45.20841204720671,-54.398997774644,33
-38.08396118503381,-53.887336768144785,-43.80455989355397,-54.512404114104456,33
-50.00000000000001,-41.0,-33.0,-50.0,34
-50.0,-41.575520408990876,-32.42118862839229,-50.0,34
-50.57043884498496,-42.16403241667293,-32.39679392418045,-50.0,34
-51.15297219291477,-42.18212935693976,-32.378462040013105,-49.420167988973546,34
-51.175643558700024,-42.19810647849252,-32.55861226510408,-48.80136253785623,34
-51.194843992741355,-42.21248146104407,-33.55515812051286,-48.78340764650017,34
-51.21155395748275,-42.84699087505458,-34.99815657283459,-48.76814394558834,34
-51.226379570906275,-42.859953075927265,-35.06434438560939,-48.833027987583,34
-51.23972500584662,-43.86031440077459,-36.46386784875876,-48.8491274329515,34
-51.86307063392973,-43.90839217192148,-36.55213224058533,-49.16294001239184,34
-51.870669811790265,-44.859777026599545,-36.59070073604031,-49.181148848674,34
-51.87884907262022,-46.11299620782432,-36.6256609365962,-49.1971035520905,34
-51.88716310670702,-46.27133712705537,-36.65777338543482,-49.89413893066387,34
-51.85079678336619,-47.711008038412096,-38.11151805743393,-49.93130358669064,34
-51.648412001551655,-47.91246013509152,-38.27564074961815,-49.96102531089164,34
-51.623642610804794,-49.22569786744682,-39.77347449625447,-49.9859856150339,34
-51.60396134073974,-49.40068288135044,-41.36038340828128,-50.007597104095154,34
-51.24111594798979,-49.623853473685294,-41.60863312836912,-50.02670637627062,34
-51.22925814471881,-49.6987030961639,-43.00813625432791,-50.04386535888874,34
-50.596213595478076,-49.90877452725776,-43.235247067423956,-50.84057750506305,34
-50.5827946326284,-49.991884206467645,-43.40025464203642,-51.7558120087711,34
-50.57094879541671,-49.50632486200884,-43.52920291504816,-51.87371447093336,34
-50.55927315757093,-49.52893635959144,-43.633725359604576,-52.79100204222158,34
-50.547962618379856,-48.60313299783762,-43.72078040340592,-52.89956639223575,34
-50.53707243907613,-48.520230105481374,-43.79483152308161,-52.96420089209036,34
-50.52660537293117,-47.48492439704804,-43.85889436227893,-52.99733921238114,34
-49.82012547425298,-46.402321760266716,-43.915090242452855,-53.02052629267275,34
-48.86859434213345,-46.2194000111495,-43.96496052311529,-52.73620330376338,34
-48.76307235542285,-46.02679144555135,-44.00965544728214,-52.73371776236024,34
-47.42597163642927,-45.95427880700632,-44.05005284267717,-52.09176142894545,34
-47.166862275922014,-45.89689161734094,-44.08683557834814,-52.049925734128955,34
-45.688301410546124,-45.84684965797968,-44.120543726286236,-51.2302074600005,34
-44.286258258158625,-46.1115982667864,-44.15161064841993,-50.267915722042154,34
-43.97460727739887,-46.07411231503264,-44.18038855250854,-49.23603467094943,34
-42.590601957843475,-46.537120469927956,-44.20716696400201,-49.09259625955693,34
-41.04699046748458,-46.547243076878175,-44.23218632097097,-49.00315931572263,34
-40.567585607679895,-46.55969283009582,-44.36055305735667,-48.939100101164314,34
-39.1264065959618,-46.57275108797378,-44.349807370234444,-48.92477458244973,34
-38.824662356688016,-46.58573741309243,-43.934255015853864,-48.906192800685574,34
-37.51414333376945,-46.598375700743574,-43.93934478201051,-48.892527911603054,34
-37.26431897771406,-46.610558483083,-43.49851470480271,-48.88223727115174,34
-37.10384301441876,-47.3522995332892,-43.500747137413974,-48.6692787309454,34
-36.97482661785236,-47.38880223019849,-42.80636407263441,-48.62888196647788,34
-36.86759189588319,-48.199691482292245,-42.05554036977557,-47.50403498418913,34
-36.77629567355029,-48.27986191761312,-41.97325840380779,-46.47778522815361,34
-36.69712872060029,-48.34683116610915,-41.11572689069789,-46.379471349766,34
-36.62747659156814,-48.404273532959806,-41.0154679112081,-45.367937176254095,34
-36.56547120847978,-48.45447937948473,-40.11957681918541,-45.23579048043357,34
-36.50973386209008,-48.4990019134508,-40.00129384451732,-44.24373586202578,34
-35.49563553755481,-48.53894361407125,-39.91268664257486,-44.10621755191288,34
-35.39743573027233,-48.604437446163466,-39.79447665865877,-44.04647791203168,34
-34.41306280550761,-48.61274655910202,-39.75898961605797,-44.00849092757471,34
-34.30612510103428,-48.62594869233113,-39.55459651255718,-43.98219692723083,34
-33.350741074649754,-48.64045933434419,-39.502357296163744,-44.27600569413753,34
-33.227201873825884,-48.65495164400369,-38.688806613056194,-44.27758593677905,34
-32.30289993644959,-48.90992909740533,-38.60794040798503,-44.9304232271611,34
-32.180569653616026,-48.94597123817174,-37.77841950820632,-45.768666463643115,34
-31.294055746953777,-48.97912476564766,-36.91806144107275,-46.745539009720545,34
-31.17694397643552,-49.00934962632516,-36.80634955526286,-47.78315375053821,34
-31.092705669685632,-49.03689843880913,-36.72774336115775,-48.82202259916299,34
-31.024889996228836,-49.06207290344626,-36.666715368742445,-49.84502195507685,34
-30.96846946990745,-49.79965522629102,-36.617128456595935,-50.85569103570858,34
-30.920351323481267,-50.55574310802309,-36.575525247264665,-51.860021375909625,34
-30.87851405337329,-50.622639297266446,-35.781223764554504,-51.989832129354156,34
-30.0671255334708,-50.67523234939433,-35.72047454799642,-52.0709945564215,34
-30.008388963130958,-51.44265242687871,-34.89330272298599,-52.12903760566332,34
-29.961270577458293,-52.25956589611529,-34.00983949339324,-52.17366880646357,34
-29.919193196225304,-52.350051135273475,-33.88572845343535,-52.148002544137015,34
-29.88139786678446,-53.19254929199785,-32.74529476799909,-52.15635103033455,34
-29.8471999584781,-53.28367083955589,-32.58606653058724,-51.78894771812099,34
-29.816034965605017,-53.358115082263225,-31.514742000451776,-51.77901233526351,34
-29.787447283976555,-53.41813044257568,-30.444334293128204,-51.76835568937133,34
-29.702502029352534,-53.468088341184746,-30.27719146826258,-51.75782299769659,34
-29.710608127577466,-53.530927732133556,-30.1634187488873,-51.74768602257254,34
-29.771441561760504,-53.55036578844556,-30.074402567256495,-51.73802111142485,34
-29.767886591889127,-53.46865733635365,-29.92536175022509,-51.72883375089866,34
-30.01548307551053,-53.4733772627516,-29.888462324667774,-51.03076249511282,34
-30.005613205291656,-53.164769863565866,-29.872559497707464,-50.994603949245096,34
-30.46282159194101,-52.295080921318046,-29.841760135961593,-50.17940253726472,34
-30.463133510845587,-52.23060683754065,-30.118079163876885,-50.09242280883774,34
-31.088488626688093,-51.31139259167387,-30.508446264832887,-50.02817533096018,34
-31.79736032467476,-51.23771987262245,-30.51037244214461,-49.97754706027801,34
-31.846530493995864,-50.272258897143224,-31.163157685444013,-49.93615650668808,34
-32.636571484045454,-50.15245278530414,-31.202527300120327,-49.94014262547123,34
-32.71098967861298,-48.911584558059374,-31.236356926405684,-49.93083827258032,34
-33.5582609390759,-48.70508982559832,-31.26641928165478,-50.230751016041616,34
-33.65594825151484,-47.26916493514214,-31.32730238685126,-50.23504601688775,34
-34.53956709359386,-45.88772255308993,-31.325888272789495,-50.241935736553245,34
-34.65115424412693,-44.58587229549823,-31.33080481300082,-50.24983292547846,34
-35.551820569496456,-43.34522363001183,-31.33824094947478,-50.258061185160116,34
-36.49053142841046,-43.11740481567146,-31.346691775520775,-50.26630496831132,34
-36.63395043884389,-42.059427462536725,-31.35547633406083,-50.274410460265194,34
-37.78484184353688,-41.89396389847361,-31.364262859034056,-50.28230264379305,34
-38.91449054874032,-41.77934674292604,-31.372884438121613,-50.28994714503095,34
-39.08089490358281,-40.85325053777286,-31.381257821999718,-50.29733134183585,34
-40.13821296174592,-39.90000950522263,-31.389344336051096,-50.19566230778776,34
-40.284431232222325,-39.756013929522425,-31.694882354733963,-49.85779043902356,34
-41.29414768818187,-39.65548770215178,-31.714339314160245,-49.83778485514485,34
-42.313551657541645,-39.577831143709794,-31.734511060596056,-49.82031299327131,34
-42.476333215832675,-39.514899949774744,-32.48628293406608,-49.80470855751918,34
-43.45023141615987,-39.462210653318884,-32.53287767102365,-49.790565755953395,34
-43.59264193410046,-39.417038625905946,-33.31815340894128,-49.7776112805836,34
-44.53270750765993,-39.377607832095585,-33.389004037499646,-49.76564866971026,34
-45.49050182601976,-38.571289686480036,-34.19981503155765,-49.754530156651754,34
-45.63749478255727,-37.72983367982349,-34.2817464356023,-49.83862275583418,34
-47.14868208772286,-37.630264751800205,-34.345079405306684,-49.85745752406181,34
-48.81727173647876,-37.55531712899081,-34.396370294668884,-49.87091874506441,34
-49.06637458224105,-37.60808472483392,-34.46349908756276,-49.88128717971432,34
-49.23127120389595,-38.17086027721472,-34.472769159799014,-49.88966064855416,34
-49.36032431831624,-38.18195331958726,-34.399570388628476,-49.89664641400052,34
-49.467804446087136,-38.19626004584266,-34.40798088031004,-49.678759262295706,34
-50.03301865218848,-38.21199599401071,-34.4150382061709,-48.997574239562816,34
-50.31244428906019,-38.22816641022323,-34.53214592505661,-48.95477316058845,34
-50.42382877544714,-38.244289496976016,-34.56867418847473,-48.1797089611513,34
-50.49162813249667,-39.081129207163,-34.597918407410006,-48.11200711013483,34
-50.83350269320437,-39.102684044582745,-34.62227769319736,-48.07304978465579,34
-50.96222014403397,-40.2591993376576,-34.52492553943695,-48.05459256302638,34
-51.036704297253344,-41.41880850079082,-34.5228181040963,-48.647283510076136,34
-51.098345977838484,-42.84940204002556,-34.62525544125374,-49.51898439150947,34
-51.33884219750712,-43.07259224148378,-34.65966002135799,-49.59016843842824,34
-51.42520301626573,-44.59859600743765,-34.99414262801061,-49.6431493149047,34
-51.496258644533796,-44.82720533436894,-35.0265010619784,-49.68575652979449,34
-51.53283622932826,-46.179641297532875,-35.68520223050094,-49.72156526074703,34
-51.47723140337677,-46.366261428618024,-35.71588191893825,-49.752545088366645,34
-51.49338710756132,-46.500199449786145,-36.70725369444015,-49.77990252933032,34
-51.533433246834235,-46.605665258222984,-38.11009901000479,-50.6992584176049,34
-51.56970108271307,-46.692310922054745,-39.70200705995759,-50.78358333964979,34
-51.289237215085706,-46.76561356749879,-39.94234492183233,-51.741579928415845,34
-51.22831180665483,-46.95759347341515,-41.593646030523644,-51.861240399796074,34
-51.24164752189835,-47.062697727197296,-43.22394030499655,-51.94402884694767,34
-51.28626172136968,-46.5891880674787,-43.518740839435395,-51.99014790132824,34
-51.32421060730502,-46.61179563647621,-44.94776509524727,-52.01654604307705,34
-51.35385203026645,-45.96402954337123,-45.18484748605289,-51.7542771429373,34
-51.37683346344615,-45.932944411260756,-46.43316736835905,-51.12899569418226,34
-51.24055357908033,-45.90879335804532,-46.624126488309415,-51.089971755566495,34
-50.45134452879628,-45.88621311154818,-46.772265949202534,-50.269665876582586,34
-50.302806973269995,-45.81314843256139,-46.887827001956474,-50.17767325535057,34
-49.15797665036829,-45.82311837560326,-46.98116225591707,-49.253659626104,34
-49.04600436747557,-45.84596698269015,-47.12232880408056,-49.131320902446696,34
-47.75800114636916,-46.02900269738146,-47.17823094185832,-48.19625123463577,34
-47.58428624537341,-46.01348102395005,-47.187986343207974,-48.07783542114988,34
-46.253723116083236,-46.003623366499845,-47.2213688247923,-47.99957910902405,34
-44.82317790753247,-45.997481105853566,-46.682581754075656,-47.94180440203693,34
-44.429044306239106,-45.99389806015717,-45.719210716528934,-47.89649013249429,34
-42.968137424413314,-45.992141184376216,-45.654900925040565,-47.85950788621024,34
-42.55720046204517,-45.99172196087152,-44.36786134082923,-47.82846298104748,34
-41.16477746525968,-45.99230204293074,-44.283330671318105,-47.033701764908564,34
-40.85225154967087,-45.99363981735751,-43.090941147957565,-46.96533127586439,34
-39.56117753953212,-45.995558419490166,-42.9165542719581,-46.913343998698835,34
-39.29073776741837,-45.99792570988511,-41.73622750822316,-46.87134768495608,34
-29.0,-53.0,-29.0,-52.0,35
-29.0,-52.427171299300035,-29.595428816252095,-52.0,35
-28.428026045527766,-52.40281046688158,-29.615615531093813,-52.0,35
-28.40241297065168,-52.384579078839366,-30.20553359299123,-52.0,35
-28.383420283022925,-52.370069578441665,-30.8178176782131,-52.0,35
-28.368410770900134,-52.358048523836146,-30.832962384865446,-51.42712528009977,35
-28.35604719910071,-50.880220759665725,-29.94939247292631,-55.218633220554075,35
-28.345561053707897,-51.43626866414998,-29.904786239800185,-56.38990222969267,35
-28.336471787184657,-52.280377934550906,-29.870013051647916,-56.622809064726546,35
-28.328459904445552,-52.300550773398705,-29.058208099771708,-56.758548911112406,35
-28.321302796809785,-52.22433677542421,-29.027563912135577,-56.87467405066808,35
-28.314839501871667,-51.890057573782045,-29.005820023809807,-56.97912591073769,35
-28.308950070101513,-51.39824032734036,-28.985501862198763,-57.07444106001257,35
-28.303542849430205,-51.382756659266846,-28.966427722664204,-58.52980927193363,35
-28.298546313581596,-51.37767707245044,-28.88278701401293,-59.286773385978954,35
-28.293903622988598,-51.68851479102809,-29.511491964272963,-59.46175768994537,35
-28.289568894988637,-51.719549891745736,-30.74973947461822,-59.53149709553762,35
-28.28550457964173,-52.25790397746306,-31.889836758836598,-59.586431880660555,35
-28.281679571694646,-53.043320487174384,-33.30770621978602,-59.633216573573655,35
-28.278067825218066,-53.92477280894476,-33.72551473444686,-59.67400044289011,35
-28.562694448978274,-54.039470726167686,-33.86224032233727,-59.710144419303745,35
-28.589364966418692,-54.12329249870964,-33.73786620142723,-59.74259561374218,35
-29.176505513965232,-55.04204466358063,-33.23283745549599,-59.772039660472245,35
-29.789286109673597,-55.157912393170065,-33.237949791889584,-59.798988184897304,35
-29.80537662072857,-55.247111232291026,-32.48142326211665,-59.82383268748603,35
-30.473565593303004,-55.31914160929211,-32.40323563317157,-59.59519056549542,35
-30.500515166564217,-55.28419005861983,-32.306883522466364,-59.62402411174386,35
-31.237303894303096,-55.30519245807419,-32.30551804255908,-58.870542256607024,35
-31.29018634282387,-54.734478565887436,-32.739246724099615,-58.87513645187203,35
-31.334228236038566,-53.9764769872052,-33.255368139765395,-58.872115345493384,35
